,str,dex,con,int,wis,cha,ac,hp,perception,fortitude,reflex,will,focus,num_immunities,land_speed,fly,climb,swim,spells_nr_lvl_1,spells_nr_lvl_2,spells_nr_lvl_3,spells_nr_lvl_4,spells_nr_lvl_5,spells_nr_lvl_6,spells_nr_lvl_7,spells_nr_lvl_8,spells_nr_lvl_9,melee_max_bonus,avg_melee_dmg,ranged_max_bonus,avg_ranged_dmg,acid_resistance,all_damage_resistance,bludgeoning_resistance,cold_resistance,electricity_resistance,fire_resistance,mental_resistance,physical_resistance,piercing_resistance,poison_resistance,slashing_resistance,area_damage_weakness,cold_weakness,cold_iron_weakness,evil_weakness,fire_weakness,good_weakness,slashing_weakness,splash_damage_weakness,level
610,1,3,2,-5,2,-2,16,40,9,9,10,7,0,2,0.0,0,0,30,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,5,0,0,0,0,0,2,0,5,5,0,0,0,0,0,0,5,3
611,3,4,5,-5,1,-3,20,65,10,14,13,8,0,4,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,5,5
612,6,3,4,4,5,4,27,135,19,14,15,19,1,0,15.0,50,0,0,4,2,2,1,0,0,1,0,0,20,20.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
613,-1,4,2,2,0,3,16,17,4,6,8,4,0,0,10.0,40,0,0,1,0,0,0,0,0,0,0,0,8,2.5,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
614,6,2,4,2,2,4,25,130,15,17,13,15,0,0,25.0,0,0,0,0,1,1,0,0,0,0,0,0,18,15.0,16,16.5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,7
615,6,4,1,1,2,5,25,138,14,13,18,17,0,0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,20,18.0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,8
616,6,3,4,2,3,1,25,105,16,17,14,12,1,13,30.0,0,30,0,0,0,0,0,0,0,0,0,0,19,21.5,16,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,7
617,3,2,4,-1,3,0,18,30,9,10,6,7,0,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,11,7.5,11,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
618,7,2,4,2,5,4,34,235,24,23,21,26,0,3,40.0,140,0,0,6,5,3,3,3,3,0,0,0,27,26.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
619,5,3,2,-2,2,0,21,60,10,10,13,10,0,0,25.0,30,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0,0.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
620,9,6,5,-5,0,-5,40,220,26,27,30,24,0,12,50.0,0,40,0,0,0,0,0,0,0,0,0,0,31,28.5,0,0.0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,16
621,12,10,12,7,7,9,52,500,43,44,40,37,0,2,60.0,0,0,0,0,0,0,3,0,1,1,0,2,45,57.0,43,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
622,4,5,2,2,3,5,26,170,17,14,17,17,0,1,25.0,0,0,0,4,1,2,3,3,1,1,0,0,18,20.0,19,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8
623,8,4,5,4,4,5,35,190,24,25,24,26,0,3,60.0,0,0,0,0,0,0,3,0,0,0,0,0,30,35.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
624,7,-2,6,-5,0,-5,30,135,15,21,11,13,0,12,15.0,0,0,0,0,0,0,0,0,0,0,0,0,21,26.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
625,2,0,3,-5,0,-3,15,9,2,7,4,2,0,0,30.0,0,0,30,0,0,0,0,0,0,0,0,0,6,4.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
626,9,2,8,-5,0,-5,36,200,21,29,19,17,0,12,20.0,0,0,0,0,0,0,0,0,0,0,0,0,28,30.5,28,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
627,0,5,0,2,5,3,20,59,14,8,13,11,0,0,30.0,0,20,0,2,2,0,1,0,0,0,0,0,13,9.0,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,4
628,4,1,3,0,3,1,16,55,7,9,5,9,0,0,25.0,0,0,25,0,0,0,0,0,0,0,0,0,10,7.5,7,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
629,4,1,2,3,1,-1,18,48,8,9,6,8,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,11,9.5,8,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
630,10,7,10,6,6,10,46,380,38,39,34,35,0,2,60.0,0,0,0,0,1,0,1,3,1,0,0,0,42,31.5,0,0.0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,15,0,0,21
631,2,4,1,3,5,3,20,65,13,9,12,13,0,10,25.0,0,0,0,0,0,0,0,0,0,0,0,0,14,12.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
632,1,4,2,1,3,-1,17,18,8,5,9,6,0,0,20.0,0,0,30,2,0,0,0,0,0,0,0,0,9,4.5,9,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
633,6,-5,5,-5,0,-5,12,170,9,16,6,9,0,3,15.0,0,0,30,0,0,0,0,0,0,0,0,0,15,15.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
634,9,5,9,1,6,5,42,415,32,33,27,30,0,5,0.0,0,0,40,0,0,0,0,0,0,0,0,0,35,38.5,35,36.0,0,0,0,10,10,10,0,0,10,0,10,0,0,0,0,0,0,0,0,18
635,2,2,1,0,4,3,17,30,8,5,8,10,1,5,25.0,0,0,0,1,0,0,0,0,0,0,0,0,10,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
636,2,4,2,3,0,-1,18,28,6,8,10,4,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.5,10,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
637,9,4,7,5,8,6,44,410,33,32,29,35,0,3,40.0,160,0,0,1,2,0,1,0,1,0,0,0,36,35.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,19
638,5,3,4,-5,2,0,31,180,17,21,18,19,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5,5,5,0,0,10,0,10,15,0,0,0,0,0,0,8,11
639,5,2,4,3,4,2,23,120,14,14,12,16,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,18,14.5,14,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
640,6,2,4,-4,2,0,21,114,13,15,9,9,0,0,20.0,0,10,15,0,0,0,0,0,0,0,0,0,15,13.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
641,6,4,5,3,5,7,33,270,26,22,23,26,0,0,30.0,0,0,30,2,1,1,2,1,0,0,0,0,27,27.5,23,0.0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,0,0,0,0,13
642,4,5,3,3,2,0,22,85,11,12,14,11,0,5,40.0,0,0,0,0,0,0,0,0,0,0,0,0,15,13.0,14,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
643,1,4,3,-5,2,0,18,30,9,10,9,7,0,2,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,3,0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,5,3
644,3,4,3,2,3,4,18,30,9,7,8,9,0,1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
645,-5,6,0,2,2,4,25,100,13,15,17,13,0,6,0.0,30,0,0,0,0,0,0,0,0,0,0,0,17,15.0,17,13.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
646,12,9,11,7,10,8,51,525,42,43,39,42,1,0,40.0,0,40,0,1,0,0,2,1,1,2,0,0,46,49.0,43,45.0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,21
647,5,4,3,6,4,3,27,155,19,16,19,17,0,0,30.0,0,15,0,0,0,0,0,0,0,0,0,0,20,26.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
648,8,6,7,5,6,-3,36,245,27,30,25,25,0,3,120.0,0,0,0,0,2,2,1,2,0,1,2,0,31,36.0,0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
649,-3,3,4,-5,2,4,29,120,18,20,19,16,0,6,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,5,10,10,10,0,0,10,0,10,10,0,0,0,0,0,0,10,10
650,3,8,7,4,4,8,39,234,27,26,29,25,0,0,30.0,0,30,0,6,5,4,4,3,2,3,1,0,29,29.0,29,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15
651,1,4,2,1,3,2,17,16,8,6,8,11,0,2,15.0,40,0,0,2,2,0,0,0,0,0,0,0,9,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
652,0,4,7,-5,3,4,32,160,21,25,22,19,0,6,0.0,0,0,40,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,5,10,10,10,0,0,10,0,10,10,0,0,0,0,0,0,10,12
653,-5,11,0,9,9,11,49,450,40,32,38,42,1,5,50.0,100,0,0,2,1,1,1,0,1,1,0,0,42,41.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
654,7,2,4,-4,2,-1,21,85,13,15,9,11,0,0,30.0,0,10,0,0,0,0,0,0,0,0,0,0,15,15.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
655,2,4,1,-2,2,1,19,60,9,8,11,7,0,12,25.0,0,0,0,0,0,0,0,0,0,0,0,0,11,9.0,11,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
656,-5,6,0,2,-2,7,29,145,15,17,23,21,0,6,0.0,40,0,0,1,3,1,1,1,0,0,0,0,22,26.5,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
657,10,5,8,8,10,9,45,370,36,34,31,38,3,0,30.0,90,0,0,1,2,1,0,2,1,1,1,2,38,49.0,0,0.0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,20
658,7,6,6,3,5,6,31,165,24,23,21,20,1,1,30.0,40,0,0,0,0,0,2,0,0,0,0,0,24,33.0,23,22.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,11
659,4,3,0,1,2,0,20,38,9,7,10,9,0,0,10.0,0,0,40,0,0,0,0,0,0,0,0,0,11,8.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
660,5,3,4,1,2,1,23,99,12,16,11,12,0,1,35.0,0,0,0,0,0,0,0,0,0,0,0,0,17,11.5,16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
661,4,1,3,1,3,-1,19,45,10,12,6,8,0,5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
662,4,8,1,7,4,2,34,275,23,20,27,23,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,27,22.5,27,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13
663,6,2,6,-2,4,0,22,155,15,19,11,15,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,19,20.0,15,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
664,10,5,8,8,10,9,45,370,36,34,31,38,3,0,30.0,90,0,0,1,2,1,0,2,1,1,1,2,38,49.0,0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20
665,8,3,6,5,4,5,39,295,28,30,25,28,0,3,40.0,80,0,0,0,1,0,1,0,0,0,0,0,32,32.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
666,3,5,3,3,5,7,29,150,19,19,21,17,0,0,25.0,0,0,0,5,6,4,2,3,0,0,0,0,21,19.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
667,3,4,3,-4,1,0,16,21,6,8,9,4,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
668,-2,3,0,-4,2,0,17,5,7,5,6,3,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
669,4,5,4,2,3,6,26,140,18,17,18,20,0,2,30.0,0,0,0,1,1,0,1,1,2,1,0,0,18,20.5,18,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9
670,6,6,5,3,4,0,27,185,19,18,21,15,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,21,19.0,19,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
671,4,1,4,6,5,1,27,112,21,19,14,20,0,0,20.0,0,10,0,1,1,3,1,1,0,1,0,0,19,20.0,0,0.0,10,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,9
672,8,5,6,8,9,6,38,300,31,28,25,31,1,0,40.0,60,0,0,1,1,2,5,1,2,0,0,0,32,29.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
673,5,1,5,-4,2,-1,22,90,15,18,14,13,0,0,35.0,0,35,0,0,0,0,0,0,0,0,0,0,18,18.0,0,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7
674,3,0,4,-3,0,0,17,45,6,10,4,8,1,0,20.0,0,0,0,1,0,1,0,0,0,0,0,0,9,9.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2
675,1,6,1,8,8,5,34,245,25,20,23,27,0,12,25.0,0,0,0,0,0,1,0,2,4,1,0,0,0,0.0,25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
676,0,3,0,-4,2,0,14,9,6,2,7,4,0,0,25.0,0,20,0,0,0,0,0,0,0,0,0,0,7,3.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
677,7,3,7,2,4,4,25,395,22,25,21,20,1,5,40.0,0,20,80,1,0,1,2,1,0,0,0,0,25,30.5,24,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,12
678,9,3,9,2,5,8,39,380,30,32,26,28,0,1,40.0,40,20,0,1,0,0,2,0,1,0,2,0,34,37.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17
679,4,3,4,-4,1,3,19,58,10,11,10,6,0,0,0.0,0,0,30,0,0,0,0,0,0,0,0,0,11,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
680,0,4,2,1,2,2,17,16,7,7,9,5,0,1,30.0,0,0,0,2,1,0,0,0,0,0,0,0,9,6.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
681,7,5,3,5,6,3,29,190,22,17,19,22,0,1,25.0,0,0,0,3,1,2,5,3,3,1,0,0,23,23.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10
682,3,6,6,7,3,3,28,180,17,22,20,21,0,0,40.0,0,20,0,4,3,2,2,2,0,0,0,0,22,20.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
683,5,4,3,5,6,7,25,115,19,14,13,19,1,0,25.0,0,0,25,0,1,0,1,1,0,1,0,0,18,21.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
684,4,2,3,3,1,4,18,55,8,10,9,8,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,13,9.5,9,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
685,4,5,4,2,3,7,30,200,18,21,22,18,0,5,30.0,30,0,0,0,0,0,2,0,0,0,0,0,24,24.0,24,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
686,5,4,3,-3,3,1,24,75,17,13,16,11,0,0,20.0,10,15,0,0,0,0,0,0,0,0,0,0,17,19.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
687,3,2,3,-4,1,1,15,18,7,7,6,3,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,4,3,4,1,1,2,22,80,12,15,12,10,1,1,30.0,0,0,0,0,1,1,1,0,0,0,0,0,15,16.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5
689,0,4,1,3,0,1,16,19,9,6,9,5,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
690,4,3,3,-4,0,0,17,30,6,11,9,4,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
691,3,4,5,-5,1,-3,20,65,10,14,13,8,0,4,20.0,0,20,20,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,5,5
692,7,2,5,0,2,3,29,160,18,21,16,18,0,0,35.0,0,0,0,2,2,1,0,1,0,0,0,0,21,19.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
693,10,5,7,-4,4,8,45,500,33,38,34,33,0,6,100.0,100,0,0,0,0,0,0,0,0,0,0,0,39,44.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,21
694,-2,4,2,0,3,2,17,20,8,5,9,6,1,0,25.0,40,0,0,0,1,0,2,0,0,0,0,0,9,3.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
695,0,4,0,-4,2,0,16,20,8,6,10,6,0,2,25.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,2
696,10,5,8,8,10,9,45,370,36,34,31,38,3,0,30.0,90,0,0,1,2,1,0,2,1,1,1,2,38,49.0,0,0.0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,20
697,5,3,4,4,2,5,22,80,11,13,12,11,0,0,25.0,0,0,0,2,0,2,0,0,0,0,0,0,15,16.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
698,3,4,5,-5,1,-3,20,65,10,14,13,8,0,4,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,5,5
699,2,4,3,6,5,4,24,105,18,12,15,18,0,1,25.0,0,0,0,1,0,4,0,0,0,1,0,0,17,13.0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7
700,5,4,1,1,3,5,21,70,13,9,14,11,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,14,12.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4
701,5,1,3,-1,2,1,17,36,8,11,7,6,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.5,9,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
702,10,5,8,8,10,9,45,370,36,34,31,38,3,0,30.0,90,0,0,1,2,1,0,2,1,1,1,2,38,49.0,0,0.0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20
703,2,4,3,0,3,1,19,45,10,8,11,8,0,0,20.0,0,0,20,0,0,0,1,0,0,0,0,0,11,8.5,11,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
704,4,3,2,2,2,1,27,135,16,16,17,14,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,19,21.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
705,10,5,7,5,8,9,46,410,36,35,31,36,0,2,60.0,180,0,0,4,5,3,4,4,3,3,3,3,38,36.0,0,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20
706,3,4,5,-5,1,-3,20,65,10,14,13,8,0,4,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,5,5
707,2,4,1,0,1,2,19,45,10,6,11,8,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,11,7.5,11,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
708,7,5,5,3,4,5,33,215,22,24,20,23,0,0,25.0,60,0,0,2,2,3,0,1,0,1,0,0,28,28.5,26,28.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
709,1,6,1,8,8,5,34,245,25,20,23,27,0,12,25.0,0,0,0,0,0,1,1,1,3,1,0,0,0,0.0,25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
710,6,5,4,2,4,3,33,225,21,22,25,20,1,2,30.0,100,0,50,1,2,0,0,0,0,0,0,0,26,25.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
711,5,9,6,7,7,10,45,306,34,31,36,34,0,0,30.0,90,0,0,5,6,5,4,2,1,4,2,2,36,42.0,36,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,19
712,-5,3,0,1,1,4,19,50,9,6,11,11,0,6,0.0,30,0,0,0,0,0,0,0,0,0,0,0,14,10.0,14,6.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
713,0,6,4,4,4,6,28,175,19,15,21,19,0,0,30.0,60,0,0,2,1,1,0,0,0,0,0,0,21,24.0,21,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9
714,4,7,5,4,4,5,33,170,22,19,25,22,0,4,40.0,0,0,0,0,0,0,0,0,0,0,0,0,25,29.5,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
715,5,6,4,0,4,0,30,180,18,20,22,16,0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,20,19.5,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
716,7,-1,5,4,7,4,33,230,25,23,17,27,0,0,25.0,0,0,0,0,2,1,0,0,1,0,0,0,25,26.5,0,0.0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,12
717,7,2,6,2,5,4,31,195,21,23,17,22,1,0,25.0,0,0,0,2,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,11
718,6,2,5,2,4,3,30,195,18,21,16,20,0,3,40.0,100,0,0,2,1,0,0,0,0,0,0,0,23,21.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10
719,7,3,6,3,7,4,32,255,25,22,19,25,1,1,30.0,0,0,0,1,0,1,0,0,0,0,0,0,27,24.0,24,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
720,4,2,3,0,3,2,20,75,11,13,10,11,0,2,30.0,0,0,0,2,0,1,0,0,0,0,0,0,12,17.5,0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,4
721,6,7,5,1,5,3,30,200,21,19,23,17,0,0,0.0,25,0,0,3,3,1,1,1,0,0,0,0,23,19.5,24,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10
722,4,2,4,2,3,4,21,95,12,15,9,12,0,1,25.0,40,0,0,3,2,4,3,4,1,0,0,0,15,15.0,13,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
723,7,3,4,5,3,2,31,195,20,23,18,22,0,3,40.0,80,0,0,0,1,0,1,0,0,0,0,0,24,22.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
724,1,3,4,-5,0,-5,16,14,5,9,8,3,0,13,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1
725,4,6,3,-2,4,-1,27,158,17,18,21,15,0,2,20.0,0,0,30,0,0,0,0,0,0,0,0,0,21,20.5,21,17.0,0,0,5,0,12,0,0,0,8,0,8,8,0,0,0,0,0,0,8,9
726,4,5,4,3,2,3,22,78,11,13,14,11,0,1,35.0,0,0,0,0,1,0,0,0,0,0,0,0,14,15.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
727,5,6,4,8,6,-1,33,220,23,22,22,26,0,2,25.0,0,0,0,0,0,0,1,0,0,2,0,0,24,27.5,27,21.5,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13
728,6,4,3,4,3,5,27,155,15,17,16,15,1,0,25.0,0,0,0,0,2,2,3,1,0,0,0,0,20,22.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8
729,-5,5,4,5,5,5,30,240,27,24,19,25,0,6,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,14
730,11,8,10,10,8,6,49,470,41,41,37,37,1,2,50.0,0,0,40,2,2,0,2,1,1,1,0,1,43,55.0,40,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
731,3,4,4,-4,1,2,19,55,9,10,12,5,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.5,12,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
732,2,5,3,5,4,2,24,120,14,13,17,14,0,1,25.0,40,0,0,0,0,0,0,0,0,0,0,0,15,11.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
